id_inquilino,horario,bioritmo,nivel_educativo,leer,animacion,cine,mascotas,cocinar,deporte,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
1585,0,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0,0
1586,2,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
1587,2,0,2,0,1,0,1,1,1,1,0,1,1,3,1,1,1
1588,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0
1589,2,1,2,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1590,2,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1
1591,0,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1592,0,1,2,0,1,0,1,1,0,1,1,1,1,3,1,0,1
1593,2,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1
1594,2,1,2,1,1,0,1,1,0,1,1,0,1,3,1,1,1
1595,0,0,0,1,0,1,1,0,1,1,0,0,0,2,0,0,0
1596,2,1,2,1,1,0,1,1,1,1,0,1,0,3,1,0,0
1597,2,0,1,0,0,0,1,1,0,1,1,1,1,3,1,1,1
1598,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
1599,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
1600,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1601,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1602,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
1603,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1604,2,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0
1605,0,1,2,0,1,0,1,0,0,1,1,1,1,3,1,1,1
1606,2,0,2,0,1,0,0,1,0,1,1,1,1,3,1,0,1
1607,2,1,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
1608,2,1,2,0,1,0,0,1,1,1,1,1,0,3,0,1,1
1609,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1610,2,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0
1611,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
1612,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
1613,0,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0
1614,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1615,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
1616,2,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1
1617,0,1,1,1,0,1,0,1,0,1,1,0,0,2,0,0,1
1618,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1619,2,1,2,1,1,0,1,1,0,1,1,1,0,3,0,1,1
1620,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1621,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,0,1
1622,2,1,2,0,1,0,1,0,1,1,1,1,0,3,0,1,1
1623,0,1,2,0,0,0,1,1,1,1,1,0,1,3,1,1,1
1624,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1625,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,1
1626,2,1,2,0,1,1,1,1,0,1,1,1,0,3,1,0,1
1627,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1628,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1629,2,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1630,2,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1
1631,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
1632,2,0,2,0,1,0,1,1,1,1,1,0,1,2,1,1,1
1633,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
1634,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1635,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1636,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0
1637,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1638,2,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
1639,2,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1
1640,2,0,2,0,1,1,1,0,0,1,1,0,1,3,1,1,1
1641,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0
1642,2,1,2,0,0,0,1,0,1,0,1,1,1,3,0,0,1
1643,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0
1644,2,1,2,0,1,0,1,1,0,1,0,1,0,1,1,1,1
1645,0,0,2,1,1,1,0,1,1,0,0,0,0,2,0,0,0
1646,2,0,0,0,1,0,1,1,1,1,1,1,0,3,0,1,1
1647,0,0,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0
1648,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1649,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,0,0,1,1,1,1,1,1,0,1,0,1,0,3,0,0,0
1651,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1
1652,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0,0,1
1653,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1654,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1655,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1656,2,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
1657,2,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
1658,2,1,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0
1659,2,1,2,1,1,1,1,1,1,0,1,1,0,3,1,1,1
1660,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1661,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0
1663,2,1,2,1,0,1,1,1,1,1,1,1,1,3,1,1,1
1664,2,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0
1665,0,0,2,1,1,1,0,0,0,0,1,0,1,2,0,0,0
1666,0,0,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1667,0,0,2,1,0,1,0,0,0,0,0,0,1,2,0,1,0
1668,2,1,2,0,0,0,1,1,0,0,1,0,1,3,1,1,1
1669,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
1670,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1671,2,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1672,0,0,2,0,1,1,1,0,0,0,0,0,0,2,0,0,0
1673,0,1,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0
1674,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1675,2,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0
1676,0,0,2,1,1,1,1,0,0,1,0,0,0,2,0,0,0
1677,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1678,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
1679,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
1680,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1
1681,2,1,2,0,1,1,0,1,0,1,1,1,1,3,1,1,1
1682,0,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0
1683,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,0,0
1684,0,1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0
1685,2,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0
1686,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0
1687,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1688,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
1689,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1690,2,1,2,0,1,0,0,1,0,1,1,1,1,3,1,1,1
1691,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,1,0
1692,2,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,0
1693,2,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
1694,2,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1
1695,2,0,2,1,1,0,1,0,1,1,0,1,1,3,0,1,1
1696,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1697,0,0,2,1,1,0,1,1,0,1,1,1,1,2,1,1,1
1698,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,1
1699,0,0,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0
1700,2,0,2,0,0,0,1,1,1,1,0,1,0,3,1,1,1
1701,2,1,2,0,1,0,1,1,1,1,1,0,0,3,1,0,1
1702,2,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1
1703,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1
1704,2,1,2,1,1,0,1,1,0,1,1,1,1,3,0,1,1
1705,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1706,2,1,2,0,0,0,1,1,1,0,1,1,1,3,0,1,1
1707,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1708,0,1,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0
1709,2,0,2,0,1,0,0,1,0,1,1,1,1,3,1,1,1
1710,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1
1711,2,1,2,0,1,1,0,1,0,1,1,1,1,3,1,1,1
1712,0,1,0,1,0,1,0,1,0,1,1,0,0,2,1,0,0
1713,2,1,2,0,1,1,1,1,0,1,1,1,1,3,0,0,1
1714,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1715,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1716,0,0,2,1,0,1,0,0,1,0,0,1,0,1,0,0,1
1717,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0
1718,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1719,2,0,2,1,0,1,1,0,1,0,0,1,0,1,0,0,0
1720,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0
1721,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0
1722,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1723,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1724,0,0,2,0,1,0,1,1,1,1,1,0,0,2,1,1,1
1725,0,1,0,1,0,1,0,0,0,0,1,0,1,2,1,0,0
1726,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0
1727,2,0,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0
1728,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1729,2,0,0,1,0,0,1,1,1,1,1,0,1,3,0,1,1
1730,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1731,0,0,2,1,0,1,1,0,0,1,0,0,0,3,1,1,0
1732,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1733,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1734,0,0,2,1,1,1,0,0,1,0,0,0,0,2,0,0,0
1735,2,1,2,0,0,1,1,1,1,0,1,0,1,3,1,1,1
1736,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1737,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
1738,2,1,2,0,1,0,0,1,0,0,1,0,1,3,1,1,1
1739,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1740,2,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1
1741,0,0,2,1,0,0,0,1,1,0,0,1,0,2,0,0,0
1742,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1743,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
1744,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1745,2,1,2,1,1,0,0,1,1,1,0,1,1,3,1,1,1
1746,2,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1
1747,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1748,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1749,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1750,2,1,2,1,1,0,1,1,1,1,1,1,1,3,0,0,1
1751,2,0,1,0,1,0,1,1,1,0,1,1,1,2,1,1,1
1752,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
1753,2,1,2,0,1,0,0,1,0,0,1,1,1,2,1,0,1
1754,2,1,2,1,0,1,0,0,0,0,0,0,0,3,1,0,0
1755,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1756,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
1757,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0
1758,2,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0,0
1759,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1760,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0
1761,2,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0
1762,2,1,1,1,1,0,1,1,1,1,1,1,0,3,1,1,1
1763,2,1,0,0,1,0,1,1,1,1,1,0,0,3,1,0,1
1764,0,0,2,0,0,1,0,0,0,1,0,0,0,3,0,0,0
1765,2,1,1,0,1,0,1,1,1,1,1,0,1,3,1,1,1
1766,0,1,0,1,0,0,0,1,0,0,1,1,0,2,0,0,1
1767,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1768,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1769,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1770,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
1771,0,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1772,2,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
1773,2,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
1774,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
1775,2,1,2,1,1,0,1,1,1,0,1,1,1,3,1,1,1
1776,2,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1777,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1778,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1779,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,0,1
1780,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1781,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,1,0
1782,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1783,2,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0
1784,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1785,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1786,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0
1787,2,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1
1788,2,1,1,0,1,0,0,0,1,0,1,1,1,3,1,1,1
1789,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1790,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1791,2,1,2,1,1,0,1,1,1,0,1,1,1,3,1,1,1
1792,0,0,2,1,0,1,0,0,1,0,1,0,0,2,0,0,1
1793,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
1794,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1795,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1796,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
1797,0,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0
1798,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1799,2,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
1800,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0
1801,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1802,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1803,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1804,0,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1805,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1806,2,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,1
1807,2,0,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1808,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
1809,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1810,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1811,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
1812,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
1813,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
1814,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
1815,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1817,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1818,2,0,1,0,1,0,1,1,1,1,0,0,0,3,0,0,1
1819,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1820,2,1,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1
1821,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
1822,2,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0
1823,2,1,2,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1824,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1825,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1826,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1
1827,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1828,2,0,2,1,0,1,0,0,0,1,1,0,0,2,0,0,0
1829,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0
1830,2,1,2,1,0,0,0,1,1,0,1,1,1,3,0,1,1
1831,2,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1
1832,2,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,0
1833,2,1,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1
1834,2,1,1,1,1,0,1,1,1,1,1,0,1,3,1,1,1
1835,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1836,2,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0
1837,0,0,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0
1838,0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1839,2,1,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1
1840,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
1841,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0
1842,2,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0
1843,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1844,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
1845,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1846,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
1847,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1
1848,0,1,0,1,0,1,0,0,0,1,1,0,0,3,0,0,0
1849,2,1,1,0,1,1,1,1,1,1,1,1,1,3,1,0,1
1850,2,1,2,1,1,1,1,0,1,1,1,0,0,3,1,1,0
1851,2,0,2,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1852,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,1,0
1853,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
1854,2,0,2,1,0,0,0,0,1,0,1,1,0,2,1,1,0
1855,0,1,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1856,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1857,2,0,1,0,1,0,0,1,1,0,0,1,1,2,1,1,1
1858,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1859,2,0,2,0,1,0,1,1,1,0,1,0,1,3,1,1,1
1860,0,1,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1
1861,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0
1862,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
1863,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
1865,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1866,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1867,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1868,2,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1869,2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0
1870,2,1,2,0,1,0,0,1,1,1,1,1,0,0,1,1,1
1871,2,1,1,0,0,0,1,1,1,1,1,1,1,3,1,1,1
1872,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1873,0,1,2,0,1,0,1,1,1,1,0,1,1,2,1,0,1
1874,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0
1875,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
1876,2,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1877,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1
1878,2,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
1879,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1880,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
1881,2,1,0,0,0,1,0,1,1,0,1,0,0,2,1,0,0
1882,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
1883,2,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
1884,2,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1
1885,2,1,0,1,0,0,1,0,1,1,1,1,1,3,1,1,1
1886,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1887,0,1,1,0,0,0,1,1,1,1,1,1,1,2,0,0,1
1888,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
1889,2,0,2,0,1,0,1,1,1,1,0,0,1,3,1,1,1
1890,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1891,2,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1
1892,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1893,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0
1894,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0
1895,2,0,2,1,0,0,1,0,0,0,0,0,0,2,1,1,0
1896,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0
1897,2,0,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1
1898,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
1899,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
1900,0,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0
1901,2,0,2,0,1,0,1,1,1,1,1,0,1,3,1,1,1
1902,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0
1903,2,0,1,0,1,0,1,1,1,0,1,1,1,2,1,1,1
1904,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1905,2,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1
1906,2,1,2,0,1,0,1,0,1,1,0,1,1,2,1,1,1
1907,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
1908,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1909,2,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1
1910,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1911,2,1,2,0,1,0,1,1,0,1,0,1,1,3,1,1,1
1912,2,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,1
1913,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
1914,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
1915,2,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1
1916,2,0,2,1,0,0,0,1,0,1,1,1,1,1,1,0,1
1917,2,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
1918,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0
1919,0,0,2,0,1,1,1,0,1,1,1,1,0,3,1,0,0
1920,2,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1
1921,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
1922,0,1,2,0,0,0,1,0,0,1,1,1,1,3,0,1,1
1923,2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0
1924,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0
1925,2,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1926,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1927,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0
1928,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0
1929,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
1930,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
1931,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1932,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1933,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1934,2,1,2,0,1,1,0,1,0,1,1,1,0,3,1,1,1
1935,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1936,0,1,2,1,0,0,0,1,1,1,1,1,1,3,1,1,1
1937,2,1,2,0,0,0,0,1,1,0,1,1,1,3,0,1,1
1938,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1939,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0
1940,2,0,2,0,1,0,1,1,0,1,1,0,1,3,1,1,1
1941,2,1,2,0,0,0,1,1,1,1,1,1,0,1,1,1,1
1942,2,0,2,0,1,0,1,1,1,1,1,1,1,2,1,1,1
1943,0,0,1,1,0,1,1,0,1,0,0,1,1,2,0,0,0
1944,2,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0
1945,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0
1946,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0
1947,2,0,2,0,0,0,1,1,1,1,1,1,1,2,1,0,1
1948,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1949,2,0,2,1,1,0,1,1,1,1,1,0,1,2,1,1,1
1950,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1951,2,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
1952,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
1953,2,1,0,1,1,0,1,1,1,1,1,1,1,3,1,1,1
1954,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1955,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1956,2,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1957,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0
1958,2,1,2,0,1,1,1,0,0,1,1,0,1,3,1,1,1
1959,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,0,1
